0,B,2017-04-29 10:31:24.547
1,B,2017-04-29 10:31:24.638
0,E,2017-04-29 10:31:24.686
1,E,2017-04-29 10:31:24.790
0,S,2017-04-29 10:31:24.858
1,S,2017-04-29 10:31:24.951
0,T,2017-04-29 10:31:25.174
1,T,2017-04-29 10:31:25.249
0,Space,2017-04-29 10:31:25.326
1,Space,2017-04-29 10:31:25.408
0,S,2017-04-29 10:31:25.506
1,S,2017-04-29 10:31:25.583
0,E,2017-04-29 10:31:25.706
1,E,2017-04-29 10:31:25.790
0,E,2017-04-29 10:31:25.846
1,E,2017-04-29 10:31:25.919
0,M,2017-04-29 10:31:25.975
1,M,2017-04-29 10:31:26.049
0,Space,2017-04-29 10:31:26.148
1,Space,2017-04-29 10:31:26.234
0,G,2017-04-29 10:31:26.430
1,G,2017-04-29 10:31:26.500
0,A,2017-04-29 10:31:26.564
1,A,2017-04-29 10:31:26.648
0,M,2017-04-29 10:31:26.680
1,M,2017-04-29 10:31:26.751
0,E,2017-04-29 10:31:26.798
1,E,2017-04-29 10:31:26.888
0,Space,2017-04-29 10:31:26.926
1,Space,2017-04-29 10:31:27.022
0,E,2017-04-29 10:31:27.133
1,E,2017-04-29 10:31:27.230
0,N,2017-04-29 10:31:27.265
1,N,2017-04-29 10:31:27.342
0,D,2017-04-29 10:31:27.431
1,D,2017-04-29 10:31:27.500
0,Space,2017-04-29 10:31:27.549
1,Space,2017-04-29 10:31:27.633
0,S,2017-04-29 10:31:27.781
1,S,2017-04-29 10:31:27.854
0,L,2017-04-29 10:31:28.080
1,L,2017-04-29 10:31:28.163
0,O,2017-04-29 10:31:28.312
1,O,2017-04-29 10:31:28.390
0,W,2017-04-29 10:31:28.729
1,W,2017-04-29 10:31:28.800
0,L,2017-04-29 10:31:29.334
1,L,2017-04-29 10:31:29.416
0,Y,2017-04-29 10:31:29.887
1,Y,2017-04-29 10:31:29.956
0,Space,2017-04-29 10:31:30.236
1,Space,2017-04-29 10:31:30.334
0,P,2017-04-29 10:31:30.534
1,P,2017-04-29 10:31:30.600
0,A,2017-04-29 10:31:30.683
1,A,2017-04-29 10:31:30.782
0,T,2017-04-29 10:31:30.886
1,T,2017-04-29 10:31:30.953
0,T,2017-04-29 10:31:31.000
1,T,2017-04-29 10:31:31.099
0,E,2017-04-29 10:31:31.141
0,R,2017-04-29 10:31:31.242
1,E,2017-04-29 10:31:31.294
1,R,2017-04-29 10:31:31.334
0,N,2017-04-29 10:31:31.373
1,N,2017-04-29 10:31:31.442
0,Space,2017-04-29 10:31:32.289
1,Space,2017-04-29 10:31:32.361
0,W,2017-04-29 10:31:32.945
1,W,2017-04-29 10:31:32.990
0,A,2017-04-29 10:31:34.027
1,A,2017-04-29 10:31:34.142
0,T,2017-04-29 10:31:34.665
1,T,2017-04-29 10:31:34.750
0,C,2017-04-29 10:31:35.197
1,C,2017-04-29 10:31:35.273
0,H,2017-04-29 10:31:35.289
1,H,2017-04-29 10:31:35.358
0,Space,2017-04-29 10:31:35.629
1,Space,2017-04-29 10:31:35.722
0,A,2017-04-29 10:31:36.013
1,A,2017-04-29 10:31:36.105
0,N,2017-04-29 10:31:36.582
1,N,2017-04-29 10:31:36.654
0,S,2017-04-29 10:31:36.717
1,S,2017-04-29 10:31:36.785
0,W,2017-04-29 10:31:37.278
0,E,2017-04-29 10:31:37.334
1,W,2017-04-29 10:31:37.401
0,R,2017-04-29 10:31:37.417
1,E,2017-04-29 10:31:37.470
1,R,2017-04-29 10:31:37.515
0,Space,2017-04-29 10:31:37.916
1,Space,2017-04-29 10:31:37.985
0,F,2017-04-29 10:31:38.300
